scenario,method,iteration,score,category
fu,climate change,8306,2.0551982725849043,market mixes
fu,climate change,8307,2.0550406462897954,market mixes
fu,climate change,8308,2.0574837795692473,market mixes
fu,climate change,8309,2.057665109270025,market mixes
fu,climate change,8310,2.0577573287926505,market mixes
fu,climate change,8311,2.0571725192440207,market mixes
fu,climate change,8312,2.056378669346699,market mixes
fu,climate change,8313,2.0555389931172914,market mixes
fu,climate change,8314,2.0553946568532244,market mixes
fu,climate change,8315,2.0553959100225083,market mixes
fu,climate change,8316,2.0551569723577447,market mixes
fu,climate change,8317,2.0551570879770624,market mixes
fu,climate change,8318,2.054772186316083,market mixes
fu,climate change,8319,2.055321219271508,market mixes
fu,climate change,8320,2.556158305005261,market mixes
fu,climate change,8321,2.556202582971958,market mixes
fu,climate change,8322,2.556179421178481,market mixes
fu,climate change,8323,2.55623967146158,market mixes
fu,climate change,8324,2.5561338542369576,market mixes
fu,climate change,8325,2.607036195155752,market mixes
fu,climate change,8326,2.6094018619193733,market mixes
fu,climate change,8327,2.6100487587187287,market mixes
fu,climate change,8328,2.610048758723871,market mixes
fu,climate change,8329,2.6101822266118524,market mixes
fu,climate change,8330,2.595624375247932,market mixes
fu,climate change,8331,2.5956244038563505,market mixes
fu,climate change,8332,2.573023179211671,market mixes
fu,climate change,8333,2.573026861459929,market mixes
fu,climate change,8334,2.57151836321792,market mixes
fu,climate change,8335,2.5715768977434954,market mixes
fu,climate change,8336,2.5717189702727166,market mixes
fu,climate change,8337,2.5719159384631554,market mixes
fu,climate change,8338,2.572871038259039,market mixes
fu,climate change,8339,2.572533703628094,market mixes
fu,climate change,8340,2.572721468897291,market mixes
fu,climate change,8341,2.5724898052890843,market mixes
fu,climate change,8342,2.5730973088262794,market mixes
fu,climate change,8343,2.5733347824253756,market mixes
fu,climate change,8344,2.572801338664746,market mixes
fu,climate change,8345,2.5711813443158515,market mixes
fu,climate change,8346,2.5715271720597657,market mixes
fu,climate change,8347,2.574713462204054,market mixes
fu,climate change,8348,2.57470173291717,market mixes
fu,climate change,8349,2.5796384415247724,market mixes
fu,climate change,8350,2.003054152814032,market mixes
fu,climate change,8351,2.000049230489573,market mixes
fu,climate change,8352,2.001303714377593,market mixes
fu,climate change,8353,2.0013161999518663,market mixes
fu,climate change,8354,1.9990024146529628,market mixes
fu,climate change,8355,1.999125333800549,market mixes
fu,climate change,8356,1.9990956352358618,market mixes
fu,climate change,8357,1.9991029411289891,market mixes
fu,climate change,8358,1.998163203682947,market mixes
fu,climate change,8359,1.9981632015829156,market mixes
fu,climate change,8360,1.998292102844685,market mixes
fu,climate change,8361,1.9983344981044866,market mixes
fu,climate change,8362,1.9983340535749932,market mixes
fu,climate change,8363,1.9985620902555281,market mixes
fu,climate change,8364,1.9988332311090182,market mixes
fu,climate change,8365,1.998841037273427,market mixes
fu,climate change,8366,1.9988346832366597,market mixes
fu,climate change,8367,1.9891048652088335,market mixes
fu,climate change,8368,1.9892015766004487,market mixes
fu,climate change,8369,1.9894733978338341,market mixes
fu,climate change,8370,1.9894907967458555,market mixes
fu,climate change,8371,1.99073084901314,market mixes
fu,climate change,8372,1.9905083413831797,market mixes
fu,climate change,8373,1.9904984166000277,market mixes
fu,climate change,8374,1.9907236467390033,market mixes
fu,climate change,8375,1.990241936671942,market mixes
fu,climate change,8376,1.9902419366702677,market mixes
fu,climate change,8377,1.9835007650573968,market mixes
fu,climate change,8378,1.9835009010851636,market mixes
fu,climate change,8379,1.9834965404212221,market mixes
fu,climate change,8380,1.9832898062444755,market mixes
fu,climate change,8381,1.9833337048151596,market mixes
fu,climate change,8382,1.9832848602251847,market mixes
fu,climate change,8383,1.9837412531489296,market mixes
fu,climate change,8384,1.9841346695278854,market mixes
fu,climate change,8385,1.9882555839935852,market mixes
fu,climate change,8386,1.9882586084419933,market mixes
fu,climate change,8387,1.988081863166092,market mixes
fu,climate change,8388,1.9909281832754602,market mixes
fu,climate change,8389,1.9857555698970564,market mixes
fu,climate change,8390,1.9859120068122813,market mixes
fu,climate change,8391,1.9863089846356674,market mixes
fu,climate change,8392,1.9861951857162572,market mixes
fu,climate change,8393,1.9870235071335869,market mixes
fu,climate change,8394,1.986773413258635,market mixes
fu,climate change,8395,1.9830743333787557,market mixes
fu,climate change,8396,1.9830354960891716,market mixes
fu,climate change,8397,1.981211708017884,market mixes
fu,climate change,8398,1.981211710369024,market mixes
fu,climate change,8399,1.9846652723478437,market mixes
fu,climate change,8400,1.9837900211676747,market mixes
fu,climate change,8401,1.9813297115180395,market mixes
fu,climate change,8402,1.9814212171991992,market mixes
fu,climate change,8403,1.9810418178346783,market mixes
fu,climate change,8404,1.9809342979144475,market mixes
fu,climate change,8405,1.9809342976833098,market mixes
fu,climate change,8406,1.9820551506328035,market mixes
fu,climate change,8407,1.9843083738506573,market mixes
fu,climate change,8408,2.013617779044753,market mixes
fu,climate change,8409,2.014739178742731,market mixes
fu,climate change,8410,2.016530185482027,market mixes
fu,climate change,8411,2.0164983438284367,market mixes
fu,climate change,8412,2.016361273204523,market mixes
fu,climate change,8413,2.014145871953577,market mixes
fu,climate change,8414,2.1432921648378533,market mixes
fu,climate change,8415,2.142520084983097,market mixes
fu,climate change,8416,2.1425172731133704,market mixes
fu,climate change,8417,2.1425800458263433,market mixes
fu,climate change,8418,2.142989560465164,market mixes
fu,climate change,8419,2.1428492410274975,market mixes
fu,climate change,8420,2.14264193767688,market mixes
fu,climate change,8421,2.1428563326129946,market mixes
fu,climate change,8422,2.1393975683689144,market mixes
fu,climate change,8423,2.139032394527329,market mixes
fu,climate change,8424,2.13769971621133,market mixes
fu,climate change,8425,2.1375311964504387,market mixes
fu,climate change,8426,2.137274337100411,market mixes
fu,climate change,8427,2.124720353799236,market mixes
fu,climate change,8428,2.124763961469268,market mixes
fu,climate change,8429,2.12476000044783,market mixes
fu,climate change,8430,2.124760001122309,market mixes
fu,climate change,8431,2.1246012056744794,market mixes
fu,climate change,8432,2.116671610090138,market mixes
fu,climate change,8433,2.1166780170372723,market mixes
fu,climate change,8434,2.1166127393222514,market mixes
fu,climate change,8435,2.1140514292851034,market mixes
fu,climate change,8436,2.107760704901986,market mixes
fu,climate change,8437,2.102595815043718,market mixes
fu,climate change,8438,2.102723511133542,market mixes
fu,climate change,8439,2.10312907698406,market mixes
fu,climate change,8440,2.103893098537694,market mixes
fu,climate change,8441,2.0966583835567767,market mixes
fu,climate change,8442,2.0975435339236155,market mixes
fu,climate change,8443,2.09599041271876,market mixes
fu,climate change,8444,2.1018732899182715,market mixes
fu,climate change,8445,2.1017610541551375,market mixes
fu,climate change,8446,2.1021585959911313,market mixes
fu,climate change,8447,2.1024072763491333,market mixes
fu,climate change,8448,2.1021491467293587,market mixes
fu,climate change,8449,2.1018390690511803,market mixes
fu,climate change,8450,2.062329974764722,market mixes
fu,climate change,8451,2.054362213302659,market mixes
fu,climate change,8452,2.0545129559873248,market mixes
fu,climate change,8453,2.05465098655407,market mixes
fu,climate change,8454,2.054872954484996,market mixes
fu,climate change,8455,2.06297223113367,market mixes
fu,climate change,8456,2.062512654369662,market mixes
fu,climate change,8457,2.0627523437158137,market mixes
fu,climate change,8458,2.0563275102063265,market mixes
fu,climate change,8459,2.056887353881119,market mixes
fu,climate change,8460,2.0563047521561377,market mixes
fu,climate change,8461,2.056391697913285,market mixes
fu,climate change,8462,2.0545395747245583,market mixes
fu,climate change,8463,2.0547180267803613,market mixes
fu,climate change,8464,2.0551992230640432,market mixes
fu,climate change,8465,2.054450762216104,market mixes
fu,climate change,8466,2.054056154483048,market mixes
fu,climate change,8467,2.0570176369365125,market mixes
fu,climate change,8468,2.0541531910970017,market mixes
fu,climate change,8469,2.067482313320737,market mixes
fu,climate change,8470,2.067510232456118,market mixes
fu,climate change,8471,2.067510253877174,market mixes
fu,climate change,8472,2.067409623540532,market mixes
fu,climate change,8473,2.5021606636797324,market mixes
fu,climate change,8474,2.5023893866632654,market mixes
fu,climate change,8475,2.502983686071144,market mixes
fu,climate change,8476,2.5018376113338605,market mixes
fu,climate change,8477,2.5031390348191382,market mixes
fu,climate change,8478,2.5036333789462146,market mixes
fu,climate change,8479,2.502605143671063,market mixes
fu,climate change,8480,2.500791443434269,market mixes
fu,climate change,8481,2.500975896362369,market mixes
fu,climate change,8482,2.501080456707687,market mixes
fu,climate change,8483,2.5012337055331835,market mixes
fu,climate change,8484,2.5012327339257046,market mixes
fu,climate change,8485,2.5011585130059952,market mixes
fu,climate change,8486,2.5022648029893952,market mixes
fu,climate change,8487,2.502259008346737,market mixes
fu,climate change,8488,2.502373573288104,market mixes
fu,climate change,8489,2.505137190440671,market mixes
fu,climate change,8490,2.5051371904304225,market mixes
fu,climate change,8491,2.5051846289889768,market mixes
fu,climate change,8492,2.5052398196697556,market mixes
fu,climate change,8493,2.5045207871674138,market mixes
fu,climate change,8494,2.5035441934323313,market mixes
fu,climate change,8495,2.5013780072900182,market mixes
fu,climate change,8496,2.5047771073998653,market mixes
fu,climate change,8497,2.504824485839887,market mixes
fu,climate change,8498,2.5047297399668285,market mixes
fu,climate change,8499,2.504978819138871,market mixes
fu,climate change,8500,2.498722430917347,market mixes
fu,climate change,8501,2.4972872623167115,market mixes
fu,climate change,8502,2.4967411801426325,market mixes
fu,climate change,8503,2.496944008416009,market mixes
fu,climate change,8504,2.5037522824500162,market mixes
fu,climate change,8505,2.5039116846200558,market mixes
fu,climate change,8506,2.5069336907043485,market mixes
fu,climate change,8507,2.506745005638032,market mixes
fu,climate change,8508,2.506744693178343,market mixes
fu,climate change,8509,2.5065473443619024,market mixes
fu,climate change,8510,2.506547344374101,market mixes
fu,climate change,8511,2.506547874198793,market mixes
fu,climate change,8512,2.5073513467325763,market mixes
fu,climate change,8513,2.4329455691444553,market mixes
fu,climate change,8514,2.433224599436252,market mixes
fu,climate change,8515,2.433691147297992,market mixes
fu,climate change,8516,2.4340846113484322,market mixes
fu,climate change,8517,2.431994626584547,market mixes
fu,climate change,8518,2.4321967757361342,market mixes
fu,climate change,8519,2.4323174036148294,market mixes
fu,climate change,8520,2.4323581360694027,market mixes
fu,climate change,8521,2.432321158270339,market mixes
fu,climate change,8522,2.4323211581919866,market mixes
fu,climate change,8523,2.4354713486406747,market mixes
fu,climate change,8524,2.4354544143684245,market mixes
fu,climate change,8525,2.4356493297565525,market mixes
fu,climate change,8526,2.4361672292435563,market mixes
fu,climate change,8527,2.426008407911028,market mixes
fu,climate change,8528,2.424890610347738,market mixes
fu,climate change,8529,2.4252359535375145,market mixes
fu,climate change,8530,2.4252056080292945,market mixes
fu,climate change,8531,2.4194036431863766,market mixes
fu,climate change,8532,2.4192801096384833,market mixes
fu,climate change,8533,2.4207507394373344,market mixes
fu,climate change,8534,2.420554891115702,market mixes
fu,climate change,8535,2.42055477595961,market mixes
fu,climate change,8536,2.4218095195542464,market mixes
fu,climate change,8537,2.423933576771763,market mixes
